id,date,category,address,zip,latitude,longitude
6981762,2009-02-12 00:00:00,TRAFFIC,19Th Av & Ortega St,,37.75206,-122.47640
6981763,2009-02-12 00:00:00,OTHER,1St St & Mission St,,37.78940,-122.39720
6981764,2009-02-12 00:00:00,PROACTIVE POLICING,Sunnydale Av & Bayshore Blvd,94134,37.70890,-122.40520
6981765,2009-02-12 00:00:00,BREAKING & ENTERING,300 BLOCK Wawona St,94127,37.73846,-122.46990
6981766,2009-02-12 00:00:00,PROACTIVE POLICING,500 BLOCK Precita Av,94110,37.74699,-122.41040
6981767,2009-02-12 00:00:00,TRAFFIC,1000 BLOCK Connecticut St,94107,37.75359,-122.39720
6981768,2009-02-12 00:00:00,PROACTIVE POLICING,2300 BLOCK Mission St,94110,37.76009,-122.41950
6981769,2009-02-12 00:00:00,OTHER,2200 BLOCK 24Th Av,94116,37.74655,-122.48140
6981770,2009-02-12 00:00:00,PROACTIVE POLICING,300 BLOCK Haight St,94102,37.77254,-122.42720
6981771,2009-02-12 00:00:00,PROACTIVE POLICING,Polk St & Green St,94109,37.79783,-122.42210
6981772,2009-02-12 00:00:00,PROACTIVE POLICING,800 BLOCK Haight St,94117,37.77157,-122.43560
6981773,2009-02-12 00:00:00,PROACTIVE POLICING,14Th Av & West Portal Av,94127,37.73797,-122.46910
6981774,2009-02-12 00:00:00,PROACTIVE POLICING,1800 BLOCK Ellis St,94115,37.78196,-122.43580
6981775,2009-02-12 00:00:00,PROACTIVE POLICING,5Th St & Bryant St,94107,37.77780,-122.40030
6981776,2009-02-12 00:00:00,PROACTIVE POLICING,100 BLOCK Museum Way,94114,37.76452,-122.44000
6981777,2009-02-12 00:00:00,THEFT,100 BLOCK Post St,94108,37.78889,-122.40370
6981778,2009-02-12 00:00:00,TRAFFIC,Golden Gate Av & Franklin St,94102,37.78083,-122.42210
6981779,2009-02-12 00:00:00,TRAFFIC,Moraga St & 38Th Av,94122,37.75522,-122.49700
6981780,2009-02-12 00:00:00,OTHER,100 BLOCK Ellis St,94102,37.78553,-122.40790
6981781,2009-02-12 00:00:00,PROACTIVE POLICING,Alemany Blvd & Seneca Av,94112,37.71861,-122.44130
6981782,2009-02-12 00:00:00,OTHER,Bryant St & 10Th St,94103,37.77034,-122.40970
6981783,2009-02-12 00:00:00,TRAFFIC,17Th St & Valencia St,94110,37.76331,-122.42170
6981784,2009-02-12 00:00:00,PROACTIVE POLICING,Market St & 8Th St,94103,37.77871,-122.41480
6981785,2009-02-12 00:00:00,PROACTIVE POLICING,Cameron & Nichols,94124,37.72016,-122.38860
6981786,2009-02-12 00:00:00,PROACTIVE POLICING,California & Drumm,94111,37.79366,-122.39640
6981788,2009-02-12 00:00:00,PROACTIVE POLICING,800 BLOCK Webster St,94117,37.77796,-122.42980
6981789,2009-02-12 00:00:00,TRAFFIC,22Nd Av & Lake St,94121,37.78591,-122.48200
6981790,2009-02-12 00:00:00,PROACTIVE POLICING,600 BLOCK 25Th St,94121,37.77798,-122.48440
6981791,2009-02-12 00:00:00,OTHER,2700 BLOCK Judah St,94122,37.76115,-122.49100
6981792,2009-02-12 00:00:00,OTHER,2000 BLOCK Ocean Av,94127,37.72658,-122.46500
6981793,2009-02-12 00:00:00,OTHER,1000 BLOCK Folsom St,94103,37.77852,-122.40570
6981794,2009-02-12 00:00:00,ASSAULT,900 BLOCK Eddy St,94109,37.78276,-122.42260
6981795,2009-02-12 00:00:00,TRAFFIC,Oak St & Broderick St,94117,37.77295,-122.43910
6981796,2009-02-12 00:00:00,TRAFFIC,Sunnydale & Visitacion,,37.70897,-122.40510
6981797,2009-02-12 00:00:00,TRAFFIC,Fillmore St & Fulton St,94117,37.77773,-122.43160
6981798,2009-02-12 00:00:00,THEFT FROM VEHICLE,1100 BLOCK Ashbury St,94117,37.76299,-122.44660
6981799,2009-02-12 00:00:00,OTHER,500 BLOCK Stanyan St,94117,37.77277,-122.45390
6981800,2009-02-12 00:00:00,PROACTIVE POLICING,Powell St & Market St,,37.78463,-122.40780
6981801,2009-02-12 00:00:00,PROACTIVE POLICING,California St & Grant Av,94108,37.79246,-122.40590
6981802,2009-02-12 00:00:00,TRAFFIC,Euclid Av & Spruce St,94118,37.78408,-122.45370
6981803,2009-02-12 00:00:00,TRAFFIC,800 BLOCK Vallejo St,94133,37.79839,-122.41050
6981804,2009-02-12 00:00:00,TRAFFIC,Bayshore & Lucy,94124,37.74580,-122.40390
6981805,2009-02-12 00:00:00,TRAFFIC,Bayshore & Lucy,94124,37.74580,-122.40390
6981806,2009-02-12 00:00:00,OTHER,900 BLOCK Terry A Francois Blvd,94158,37.76438,-122.38790
6981807,2009-02-12 00:00:00,TRAFFIC,19Th Av & Winston Dr,,37.72702,-122.47490
6981808,2009-02-12 00:00:00,PROACTIVE POLICING,Westpoint & Middlepoint,94124,37.73380,-122.37980
6981809,2009-02-12 00:00:00,SEXUAL OFFENSE,900 BLOCK Hyde St,94109,37.78964,-122.41650
6981810,2009-02-12 00:00:00,ASSAULT,500 BLOCK Warren Dr,94131,37.75860,-122.46320
6981811,2009-02-12 00:00:00,TRAFFIC,19Th Av & Sloat Blvd,94132,37.73454,-122.47510
6981812,2009-02-12 00:00:00,TRAFFIC,1000 BLOCK Divisadero St,94115,37.77898,-122.43840
6981813,2009-02-12 00:00:00,TRAFFIC,29Th St & Mission St,94110,37.74408,-122.42090
6981814,2009-02-12 00:00:00,OTHER,500 BLOCK Ofarrell St,94102,37.78583,-122.41300
6981815,2009-02-12 00:00:00,PROACTIVE POLICING,Webster St & Hayes St,,37.77605,-122.42960
6981816,2009-02-12 00:00:00,TRAFFIC,200 BLOCK Lundys Lane,94110,37.74245,-122.41980
6981817,2009-02-12 00:00:00,PROACTIVE POLICING,Chestnut St & Steiner St,94123,37.80063,-122.43790
6981818,2009-02-12 00:00:00,PROACTIVE POLICING,Oak St & Divisadero St,94117,37.77314,-122.43750
6981819,2009-02-12 00:00:00,TRAFFIC,Edna St & Staples Av,94112,37.72907,-122.44660
6981820,2009-02-12 00:00:00,PROACTIVE POLICING,Sylvan Dr & Sloat Blvd,94132,37.73422,-122.48560
6981821,2009-02-12 00:00:00,OTHER,1100 BLOCK Hollister Av,94124,37.71974,-122.39250
6981822,2009-02-12 00:00:00,TRAFFIC,Cesar Chavez St & Folsom St,,37.74815,-122.41380
6981823,2009-02-12 00:00:00,PROACTIVE POLICING,Westpoint & Middlepoint,94124,37.73380,-122.37980
6981824,2009-02-12 00:00:00,PROACTIVE POLICING,Westpoint & Middlepoint,94124,37.73380,-122.37980
6981825,2009-02-12 00:00:00,TRAFFIC,1400 BLOCK 9Th Av,94122,37.76194,-122.46590
6981826,2009-02-12 00:00:00,PROACTIVE POLICING,Sunnydale Av & Bayshore Blvd,94134,37.70890,-122.40520
6983114,2009-02-12 00:00:00,PROACTIVE POLICING,Eddy St & Pierce St,94115,37.78103,-122.43560
6981827,2009-02-12 00:00:00,TRAFFIC,Cargo Way & Mendell St,94124,37.74391,-122.38310
6981828,2009-02-12 00:00:00,PROACTIVE POLICING,800 BLOCK Haight St,94117,37.77157,-122.43560
6981829,2009-02-12 00:00:00,TRAFFIC,Cargo Way & Mendell St,94124,37.74391,-122.38310
6981830,2009-02-12 00:00:00,OTHER,800 BLOCK Leavenworth St,94109,37.78843,-122.41520
6981831,2009-02-12 00:00:00,PROACTIVE POLICING,Eddy St & Mason St,94102,37.78438,-122.40930
6981832,2009-02-12 00:00:00,BREAKING & ENTERING,900 BLOCK Steiner St,94117,37.77760,-122.43310
6981833,2009-02-12 00:00:00,OTHER,0 BLOCK Fort Miley Cir,94121,37.78236,-122.50570
6981834,2009-02-12 00:00:00,OTHER,900 BLOCK Market St,94102,37.78419,-122.40780
6981835,2009-02-12 00:00:00,OTHER,3200 BLOCK 22Nd St,94110,37.75544,-122.41880
6981836,2009-02-12 00:00:00,THEFT FROM VEHICLE,3000 BLOCK Harrison St,94110,37.75425,-122.41200
6981837,2009-02-12 00:00:00,PROACTIVE POLICING,3Rd St & La Salle Av,94124,37.73715,-122.38980
6981838,2009-02-12 00:00:00,OTHER,0 BLOCK Gold St,94133,37.79688,-122.40250
6981839,2009-02-12 00:00:00,TRAFFIC,100 BLOCK Bartlett St,94110,37.75536,-122.41990
6981840,2009-02-12 00:00:00,PROACTIVE POLICING,24Th St & York St,94110,37.75287,-122.40820
6981841,2009-02-12 00:00:00,PROACTIVE POLICING,Cameron & Nichols,94124,37.72016,-122.38860
6981842,2009-02-12 00:00:00,TRAFFIC,100 BLOCK Avila St,94123,37.80133,-122.44060
6981843,2009-02-12 00:00:00,TRAFFIC,100 BLOCK Cyril Magnin St,94102,37.78543,-122.40870
6981844,2009-02-12 00:00:00,PROACTIVE POLICING,1100 BLOCK Market St,94102,37.78088,-122.41250
6981845,2009-02-12 00:00:00,ROBBERY,0 BLOCK Sgt John V Young Lane,94112,37.72498,-122.44470
6981846,2009-02-12 00:00:00,PROACTIVE POLICING,Mcallister St & Jones St,94102,37.78113,-122.41200
6981847,2009-02-12 00:00:00,BREAKING & ENTERING,2300 BLOCK Larkin St,94109,37.79909,-122.42060
6981848,2009-02-12 00:00:00,TRAFFIC,Market St & Turk St,94102,37.78347,-122.40880
6981849,2009-02-12 00:00:00,PROACTIVE POLICING,Turk St & Taylor St,94102,37.78325,-122.41080
6981850,2009-02-12 00:00:00,TRAFFIC,25Th Av & Noriega St,94122,37.75397,-122.48290
6981851,2009-02-12 00:00:00,PROACTIVE POLICING,Powell Muni,94102,37.78597,-122.40790
6983202,2009-02-12 00:00:00,TRAFFIC,17Th St & Vermont St,,37.76469,-122.40450
6981852,2009-02-12 00:00:00,PROACTIVE POLICING,100 BLOCK 6Th St,94103,37.78071,-122.40880
6981853,2009-02-12 00:00:00,PROACTIVE POLICING,400 BLOCK Mission St,94105,37.79048,-122.39670
6981854,2009-02-12 00:00:00,PROACTIVE POLICING,900 BLOCK La Playa St,94122,37.75843,-122.50900
6981855,2009-02-12 00:00:00,PROACTIVE POLICING,Geary Blvd & Masonic Av,94118,37.78225,-122.44740
6981856,2009-02-12 00:00:00,OTHER,Larkin St & Mcallister St,94102,37.78050,-122.41690
6981857,2009-02-12 00:00:00,TRAFFIC,Latona St & Bay View St,94124,37.73248,-122.39230
6981858,2009-02-12 00:00:00,TRAFFIC,500 BLOCK Geary St,94102,37.78698,-122.41160
6981859,2009-02-12 00:00:00,PROACTIVE POLICING,Geary & 24Th Ave L38 R544 C6259,94116,37.75121,-122.48170
6981860,2009-02-12 00:00:00,PROACTIVE POLICING,3100 BLOCK Mission St,94110,37.74810,-122.41830
6981861,2009-02-12 00:00:00,QUALITY OF LIFE,Eddy St & Taylor St,94102,37.78417,-122.41100
6981862,2009-02-12 00:00:00,PROACTIVE POLICING,Valencia St & 23Rd St,94110,37.75370,-122.42080
6981863,2009-02-12 00:00:00,TRAFFIC,1200 BLOCK Fell St,94117,37.77406,-122.43770
6981864,2009-02-12 00:00:00,PROACTIVE POLICING,16Th St & Mission St,94103,37.76505,-122.41970
6981865,2009-02-12 00:00:00,PROACTIVE POLICING,Newhall St & Mckinnon Av,94124,37.73695,-122.39110
6981866,2009-02-12 00:00:00,PROACTIVE POLICING,1400 BLOCK Potrero Av,,37.75937,-122.40690
6981867,2009-02-12 00:00:00,TRAFFIC,Font Blvd & Lake Merced Blvd,94132,37.72391,-122.48520
6981868,2009-02-12 00:00:00,PROACTIVE POLICING,Kimball Field,94109,37.79189,-122.41630
6981869,2009-02-12 00:00:00,TRAFFIC,Newhall St & Issleib Av,94124,37.72858,-122.39860
6981870,2009-02-12 00:00:00,PROACTIVE POLICING,Geary Blvd & 10Th Av,94118,37.78092,-122.46860
6981871,2009-02-12 00:00:00,TRAFFIC,0 BLOCK Westwood Dr,94112,37.72687,-122.45910
6981872,2009-02-12 00:00:00,THEFT,800 BLOCK Vallejo St,94133,37.79839,-122.41050
6981873,2009-02-12 00:00:00,PROACTIVE POLICING,Divisadero St & Oak St,94117,37.77314,-122.43740
6983249,2009-02-12 00:00:00,QUALITY OF LIFE,600 BLOCK Townsend St,94103,37.77173,-122.40200
6981874,2009-02-12 00:00:00,OTHER,1800 BLOCK Fulton St,94117,37.77583,-122.44650
6981875,2009-02-12 00:00:00,OTHER,2500 BLOCK Lombard St,94123,37.79908,-122.44270
6981876,2009-02-12 00:00:00,TRAFFIC,14Th St & Sanchez St,94114,37.76760,-122.43120
6981877,2009-02-12 00:00:00,OTHER,2300 BLOCK Stockton St,94133,37.80709,-122.41040
6981878,2009-02-12 00:00:00,PROACTIVE POLICING,1100 BLOCK Market St,94102,37.78088,-122.41250
6981879,2009-02-12 00:00:00,PROACTIVE POLICING,4Th St & Townsend St,94107,37.77709,-122.39500
6981880,2009-02-12 00:00:00,PROACTIVE POLICING,100 BLOCK Turk St,94102,37.78324,-122.41080
6981881,2009-02-12 00:00:00,TRAFFIC,300 BLOCK Dore St,94103,37.77060,-122.40910
6981882,2009-02-12 00:00:00,OTHER,0 BLOCK Onondaga Av,94112,37.72208,-122.43980
6981883,2009-02-12 00:00:00,QUALITY OF LIFE,800 BLOCK Fulton St,94117,37.77792,-122.43000
6981884,2009-02-12 00:00:00,PROACTIVE POLICING,Bayshore Blvd & Sunnydale Av,94134,37.70889,-122.40520
6981885,2009-02-12 00:00:00,OTHER,2000 BLOCK Grove St,94117,37.77455,-122.44980
6981886,2009-02-12 00:00:00,PROACTIVE POLICING,Market St & 7Th St,94103,37.78048,-122.41250
6981888,2009-02-12 00:00:00,OTHER,Newhall St & Evans Av,94124,37.74190,-122.38660
6983245,2009-02-12 00:00:00,OTHER,500 BLOCK Market St,94104,37.79107,-122.39920
6983240,2009-02-12 00:00:00,PROACTIVE POLICING,Presidio Muni Yard,,0.00000,0.00000
6981890,2009-02-12 00:00:00,OTHER,Turk St & Taylor St,94102,37.78325,-122.41080
6981891,2009-02-12 00:00:00,PROACTIVE POLICING,900 BLOCK Market St,94102,37.78419,-122.40780
6983227,2009-02-12 00:00:00,PROACTIVE POLICING,900 BLOCK Market St,94102,37.78419,-122.40780
6981892,2009-02-12 00:00:00,OTHER,1500 BLOCK Webster St,94115,37.78476,-122.43120
6981893,2009-02-12 00:00:00,TRAFFIC,Vicente St & 17Th Av,94116,37.73940,-122.47330
6981894,2009-02-12 00:00:00,PROACTIVE POLICING,Stockton St & Market St,94108,37.78570,-122.40590
6981895,2009-02-12 00:00:00,OTHER,500 BLOCK 6Th Av,94118,37.77909,-122.46420
6981896,2009-02-12 00:00:00,PROACTIVE POLICING,Eddy St & Scott St,94115,37.78080,-122.43730
6981897,2009-02-12 00:00:00,OTHER,100 BLOCK Stanyan Blvd,94118,37.77993,-122.45590
6981898,2009-02-12 00:00:00,PROACTIVE POLICING,3Rd St & Marin St,,37.74894,-122.38740
6981899,2009-02-12 00:00:00,THEFT,1900 BLOCK Union St,94123,37.79790,-122.43080
6981900,2009-02-12 00:00:00,PROACTIVE POLICING,18Th Av & Geary Blvd,94121,37.78039,-122.47720
6981901,2009-02-12 00:00:00,TRAFFIC,600 BLOCK Capp St,94110,37.75690,-122.41800
6981902,2009-02-12 00:00:00,PROACTIVE POLICING,600 BLOCK Duboce Av,94117,37.76923,-122.43330
6981903,2009-02-12 00:00:00,THEFT,Natoma St & 6Th St,94103,37.78018,-122.40770
6981904,2009-02-12 00:00:00,TRAFFIC,Bayshore & Visitacion,94134,37.71045,-122.40430
6981905,2009-02-12 00:00:00,PROACTIVE POLICING,Powell St & Market St,,37.78463,-122.40780
6981906,2009-02-12 00:00:00,OTHER,Bryant St & Mariposa St,94110,37.76302,-122.41030
6981907,2009-02-12 00:00:00,THEFT,3300 BLOCK Cesar Chavez St,94124,37.75093,-122.38060
6981908,2009-02-12 00:00:00,PROACTIVE POLICING,Indiana St & Tubbs St,94107,37.75625,-122.39110
6981909,2009-02-12 00:00:00,PROACTIVE POLICING,4100 BLOCK 18Th St,94114,37.76091,-122.43510
6981910,2009-02-12 00:00:00,OTHER,100 BLOCK Larkin St,94102,37.77916,-122.41580
6981911,2009-02-12 00:00:00,TRAFFIC,1800 BLOCK Stockton St,94133,37.80242,-122.40950
6981912,2009-02-12 00:00:00,PROACTIVE POLICING,3Rd St & Hudson Av,94124,37.74027,-122.38870
6981913,2009-02-12 00:00:00,TRAFFIC,Oak St & Scott St,94117,37.77335,-122.43570
6981914,2009-02-12 00:00:00,PROACTIVE POLICING,Grant Av & Market St,94108,37.78676,-122.40460
6981915,2009-02-12 00:00:00,TRAFFIC,24Th St & Folsom St,94110,37.75251,-122.41410
6981916,2009-02-12 00:00:00,TRAFFIC,Mission St & Randall St,,37.73987,-122.42370
6981917,2009-02-12 00:00:00,PROACTIVE POLICING,Drumm St & California St,94111,37.79366,-122.39640
6981918,2009-02-12 00:00:00,PROACTIVE POLICING,Union Fillmore,,37.79855,-122.42390
6981919,2009-02-12 00:00:00,PROACTIVE POLICING,3400 BLOCK Sacramento St,94118,37.78811,-122.44890
6981920,2009-02-12 00:00:00,TRAFFIC,Great Hwy & Ortega St,,37.75101,-122.50820
6981921,2009-02-12 00:00:00,PROACTIVE POLICING,900 BLOCK Presidio Av,94115,37.78333,-122.44570
6981922,2009-02-12 00:00:00,TRAFFIC,4200 BLOCK Folsom St,94110,37.73460,-122.41380
6981923,2009-02-12 00:00:00,PROACTIVE POLICING,7Th St & Hooper St,,37.76903,-122.39820
6981924,2009-02-12 00:00:00,TRAFFIC,2Nd St & Tehama St,94105,37.78635,-122.39770
6981925,2009-02-12 00:00:00,TRAFFIC,3100 BLOCK Franklin St,94123,37.80318,-122.42630
6981926,2009-02-12 00:00:00,SEXUAL OFFENSE,800 BLOCK Vallejo St,94133,37.79839,-122.41050
6981927,2009-02-12 00:00:00,QUALITY OF LIFE,600 BLOCK Valencia St,94110,37.76329,-122.42170
6981928,2009-02-12 00:00:00,TRAFFIC,Baywood Ct & Geneva Av,94112,37.71868,-122.44330
6981929,2009-02-12 00:00:00,PROACTIVE POLICING,Bayside Crt,94130,37.83050,-122.37630
6981930,2009-02-12 00:00:00,QUALITY OF LIFE,Highland Av & San Jose Av,94110,37.73765,-122.42530
6981931,2009-02-12 00:00:00,PROACTIVE POLICING,Washington St & Presidio Av,,37.78996,-122.44730
6981932,2009-02-12 00:00:00,PROACTIVE POLICING,3Rd St & Palou Av,94124,37.73398,-122.39090
6981933,2009-02-12 00:00:00,TRAFFIC,Cortland Av & Bocana St,,37.73931,-122.41870
6981934,2009-02-12 00:00:00,TRAFFIC,Turk St & Seymour St,94115,37.77979,-122.43790
6981935,2009-02-12 00:00:00,PROACTIVE POLICING,Folsom St & 25Th St,94110,37.75090,-122.41390
6981936,2009-02-12 00:00:00,ASSAULT,2300 BLOCK 46Th Av,94116,37.74367,-122.50480
6981937,2009-02-12 00:00:00,TRAFFIC,26Th St & Church St,,37.74853,-122.42720
6981938,2009-02-12 00:00:00,PROACTIVE POLICING,Sunnydale Av & Bayshore Blvd,94134,37.70890,-122.40520
6981939,2009-02-12 00:00:00,PROACTIVE POLICING,1200Blk Of Exposition,94130,37.82914,-122.37240
6981940,2009-02-12 00:00:00,TRAFFIC,7Th St & Market St,94102,37.78048,-122.41250
6981941,2009-02-12 00:00:00,TRAFFIC,Cesar Chavez St & Bryant St,94131,37.74765,-122.42820
6981942,2009-02-12 00:00:00,OTHER,200 BLOCK Turk St,94102,37.78302,-122.41240
6981943,2009-02-12 00:00:00,PROACTIVE POLICING,27Th & Fulton 5 129 5598,,37.77249,-122.48640
6981944,2009-02-12 00:00:00,OTHER,0 BLOCK Cameron Way,94124,37.72023,-122.38590
6981945,2009-02-12 00:00:00,PROACTIVE POLICING,Northpoint & Gateview,,0.00000,0.00000
6981946,2009-02-12 00:00:00,TRAFFIC,Pacific Av & Mason St,,37.79621,-122.41180
6981947,2009-02-12 00:00:00,TRAFFIC,Geneva Av & Carrizal St,94134,37.70855,-122.42090
6981948,2009-02-12 00:00:00,PROACTIVE POLICING,1500 BLOCK Clement St,94118,37.78263,-122.47560
6981949,2009-02-12 00:00:00,PROACTIVE POLICING,2700 BLOCK Mason St,,37.79592,-122.41160
6981950,2009-02-12 00:00:00,PROACTIVE POLICING,22Nd St & Indiana St,94107,37.75777,-122.39120
6981951,2009-02-12 00:00:00,PROACTIVE POLICING,600 BLOCK 639 14Th,94118,37.77663,-122.47240
6981952,2009-02-12 00:00:00,TRAFFIC,19Th Av & Pacheco St,,37.75040,-122.47600
6981953,2009-02-12 00:00:00,TRAFFIC,100 BLOCK Nichols Way,94124,37.71950,-122.38730
6981954,2009-02-12 00:00:00,ASSAULT,2500 BLOCK Greenwich St,94123,37.79836,-122.44080
6981955,2009-02-12 00:00:00,PROACTIVE POLICING,400 BLOCK Mission St,94105,37.79048,-122.39670
6981956,2009-02-12 00:00:00,OTHER,200 BLOCK Howth St,94112,37.72080,-122.45120
6981957,2009-02-12 00:00:00,PROACTIVE POLICING,Ti Job Corp,,0.00000,0.00000
6981958,2009-02-12 00:00:00,TRAFFIC,Eddy St & Pierce St,94115,37.78103,-122.43560
6981959,2009-02-12 00:00:00,QUALITY OF LIFE,Alabama St & 20Th St,94110,37.75909,-122.41160
6981960,2009-02-12 00:00:00,PROACTIVE POLICING,Powell St & Market St,,37.78463,-122.40780
6981961,2009-02-12 00:00:00,TRAFFIC,Cesar Chavez St & Missouri St,94124,37.74977,-122.39530
6981962,2009-02-12 00:00:00,PROACTIVE POLICING,1700 BLOCK 1700 25Th,94122,37.75563,-122.48290
6981963,2009-02-12 00:00:00,THEFT FROM VEHICLE,300 BLOCK Turk St,94102,37.78282,-122.41410
6981964,2009-02-12 00:00:00,PROACTIVE POLICING,1100 BLOCK Market St,94102,37.78088,-122.41250
6981965,2009-02-12 00:00:00,PROACTIVE POLICING,Eddy St & Pierce St,94115,37.78103,-122.43560
6981966,2009-02-12 00:00:00,PROACTIVE POLICING,Dakota St & 23Rd St,94107,37.75483,-122.39670
6981967,2009-02-12 00:00:00,PROACTIVE POLICING,West Portal Av & Ulloa St,94127,37.74089,-122.46580
6981968,2009-02-12 00:00:00,TRAFFIC,1600 BLOCK Alemany Blvd,94112,37.72668,-122.43610
6981969,2009-02-12 00:00:00,PROACTIVE POLICING,40Th Av & Irving St,94122,37.76258,-122.49970
6981970,2009-02-12 00:00:00,ASSAULT,0 BLOCK Jones St,,37.79416,-122.41470
6981971,2009-02-12 00:00:00,OTHER,Steiner St & Ellis St,94115,37.78215,-122.43420
6981972,2009-02-12 00:00:00,ASSAULT,1400 BLOCK Haight St,94117,37.77023,-122.44540
6981973,2009-02-12 00:00:00,PROACTIVE POLICING,900 BLOCK Ulloa St,94127,37.74137,-122.46610
6981974,2009-02-12 00:00:00,PROACTIVE POLICING,Civic Cen,,37.78421,-122.42270
6981975,2009-02-12 00:00:00,OTHER,1200 BLOCK Mission St,94103,37.77744,-122.41320
6981976,2009-02-12 00:00:00,TRAFFIC,Alemany Blvd & Harrington St,94112,37.72608,-122.43640
6981977,2009-02-12 00:00:00,TRAFFIC,Geary St & Mason St,94102,37.78717,-122.40990
6981978,2009-02-12 00:00:00,TRAFFIC,3800 BLOCK Sacramento St,94118,37.78722,-122.45540
6981979,2009-02-12 00:00:00,PROACTIVE POLICING,200 BLOCK Kiska Rd,94124,37.73011,-122.37780
6981980,2009-02-12 00:00:00,TRAFFIC,Keith St & Shafter Av,94124,37.72998,-122.38890
6981981,2009-02-12 00:00:00,BURGLARY,2500 BLOCK San Bruno Av,94134,37.72982,-122.40480
6981982,2009-02-12 00:00:00,TRAFFIC,1000 BLOCK Sanchez St,94114,37.75315,-122.42980
6981983,2009-02-12 00:00:00,PROACTIVE POLICING,Bay & Embar F Line,,0.00000,0.00000
6981984,2009-02-12 00:00:00,OTHER,100 BLOCK California St,94111,37.79390,-122.39790
6981985,2009-02-12 00:00:00,OTHER,500 BLOCK Market St,94104,37.79107,-122.39920
6981986,2009-02-12 00:00:00,PROACTIVE POLICING,900 BLOCK Ellsworth St,94110,37.73287,-122.41750
6981987,2009-02-12 00:00:00,PROACTIVE POLICING,Powell Muni,94102,37.78597,-122.40790
6981988,2009-02-12 00:00:00,OTHER,100 BLOCK Francisco St,94133,37.80552,-122.40700
6981989,2009-02-12 00:00:00,TRAFFIC,1000 BLOCK Divisadero St,94115,37.77898,-122.43840
6981990,2009-02-12 00:00:00,PROACTIVE POLICING,Vicente St & West Portal Av,,37.73946,-122.46660
6981991,2009-02-12 00:00:00,QUALITY OF LIFE,3100 BLOCK Fillmore St,94123,37.79811,-122.43570
6981992,2009-02-12 00:00:00,PROACTIVE POLICING,100 BLOCK Dakota St,94107,37.75364,-122.39560
6981993,2009-02-12 00:00:00,TRAFFIC,100 BLOCK John F Shelley Dr,94134,37.72217,-122.41900
6981994,2009-02-12 00:00:00,ASSAULT,1100 BLOCK Innes Av,94124,37.73414,-122.37950
6981995,2009-02-12 00:00:00,PROACTIVE POLICING,1100 BLOCK Market St,94102,37.78088,-122.41250
6981996,2009-02-12 00:00:00,PROACTIVE POLICING,Davis St & Clay St,94111,37.79529,-122.39800
6981997,2009-02-12 00:00:00,PROACTIVE POLICING,33Rd Av & Geary Blvd,94121,37.77971,-122.49330
6981998,2009-02-12 00:00:00,PROACTIVE POLICING,Geary Blvd & Van Ness Av,,37.78584,-122.42060
6981999,2009-02-12 00:00:00,PROACTIVE POLICING,4Th St & King St,94107,37.77643,-122.39410
6982000,2009-02-12 00:00:00,PROACTIVE POLICING,Divisadero St & Grove St,94117,37.77593,-122.43800
6982001,2009-02-12 00:00:00,PROACTIVE POLICING,Cole St & Carl St,94117,37.76581,-122.45000
6982002,2009-02-12 00:00:00,OTHER,400 BLOCK Divisadero St,94117,37.77344,-122.43710
6982003,2009-02-12 00:00:00,ASSAULT,1000 BLOCK Laguna St,94115,37.78022,-122.42700
6982004,2009-02-12 00:00:00,OTHER,0 BLOCK Market St,,37.77351,-122.42120
6982005,2009-02-12 00:00:00,PROACTIVE POLICING,900 BLOCK Market St,94102,37.78419,-122.40780
6982006,2009-02-12 00:00:00,TRAFFIC,West Portal Av & Vicente St,94127,37.73974,-122.46700
6982007,2009-02-12 00:00:00,PROACTIVE POLICING,1100 BLOCK Market St,94102,37.78088,-122.41250
6982008,2009-02-12 00:00:00,PROACTIVE POLICING,16Th Valencia,94116,37.75158,-122.47310
6982009,2009-02-12 00:00:00,PROACTIVE POLICING,1100 BLOCK Market St,94102,37.78088,-122.41250
6982010,2009-02-12 00:00:00,ASSAULT,14Th St & Guerrero St,94103,37.76802,-122.42440
6982011,2009-02-12 00:00:00,TRAFFIC,Fulton St & Pierce St,94117,37.77729,-122.43490
6982012,2009-02-12 00:00:00,PROACTIVE POLICING,Ocean Av & Mission St,94112,37.72389,-122.43540
6982013,2009-02-12 00:00:00,PROACTIVE POLICING,14Th Av & Quintara St,,37.74887,-122.47070
6982014,2009-02-12 00:00:00,PROACTIVE POLICING,Beach St & Hyde St,94109,37.80666,-122.42050
6982015,2009-02-12 00:00:00,OTHER,1000 BLOCK Fillmore St,94115,37.77866,-122.43180
6982016,2009-02-12 00:00:00,PROACTIVE POLICING,22Nd St & Indiana St,94107,37.75777,-122.39120
6982017,2009-02-12 00:00:00,TRAFFIC,Holloway Av & Alviso St,94132,37.72163,-122.46970
6982018,2009-02-12 00:00:00,PROACTIVE POLICING,Ti Front Gate,,0.00000,0.00000
6982019,2009-02-12 00:00:00,OTHER,3Rd St & Revere Av,94124,37.73242,-122.39150
6982020,2009-02-12 00:00:00,PROACTIVE POLICING,0 BLOCK 34Th Av,,37.75914,-122.49300
6982021,2009-02-12 00:00:00,PROACTIVE POLICING,Fell St & Divisadero St,94117,37.77407,-122.43760
6982022,2009-02-12 00:00:00,TRAFFIC,Keith St & Revere Av,94124,37.73062,-122.38830
